id,sender_id,receiver_id,amount,start_time
3450,5102,5979,9999737,3538468
3451,3199,869,9999002,3539410
3452,6125,2490,10002025,3539453
3453,3892,1107,9998820,3539493
3454,3463,2280,10000167,3540414
3455,1170,1164,10001267,3542096
3456,3922,3103,10001638,3544122
3457,793,612,10000638,3546557
3458,7773,4173,10001868,3547284
3459,3832,4290,9998406,3547492
3460,2474,2058,9998619,3548057
3461,1671,4037,9999153,3549957
3462,7196,7711,10000798,3550673
3463,4933,785,9998842,3551774
3464,1094,4463,9999920,3553001
3465,6953,3164,10002337,3554421
3466,3132,1313,10000932,3556207
3467,5039,7974,9999397,3557618
3468,6516,6759,10000815,3560128
3469,4653,3214,9999026,3560422
3470,392,3385,9999615,3560646
3471,1412,1260,9999013,3560696
3472,1042,4378,10001050,3561226
3473,5287,104,10000020,3562082
3474,4270,1762,10000958,3562189
3475,2542,6254,10000167,3564147
3476,2005,7183,10001010,3566938
3477,1212,278,9997559,3567490
3478,2666,7384,9999396,3568581
3479,6679,5363,10001693,3570246
3480,2765,2194,9999084,3570332
3481,5379,4026,9998790,3570405
3482,1642,5233,10000502,3570405
3483,6347,1448,10000307,3570716
3484,5958,6611,10000698,3571094
3485,4484,1498,10000252,3572121
3486,7392,5141,9999769,3572771
3487,419,4341,9999855,3573624
3488,6491,2149,10000058,3575969
3489,5732,2925,9998128,3576592
3490,1730,7850,9999660,3577734
3491,3523,7438,10000449,3577917
3492,3530,3969,10001736,3578332
3493,5602,5127,9999860,3578732
3494,2679,1078,9999585,3579958
3495,1083,7877,10000933,3580143
3496,5841,2506,10001733,3580536
3497,5054,5764,10001378,3581624
3498,3416,7795,10000955,3585145
3499,5886,6146,9999248,3585298
3500,2507,765,10000227,3585699
3501,2372,4012,10001546,3586141
3502,1914,872,10002189,3586700
3503,6210,4558,9999220,3587983
3504,4915,4116,9999167,3588271
3505,2371,6850,10001629,3589385
3506,3452,221,9999431,3589430
3507,161,1056,10000690,3589619
3508,7440,6432,9999286,3589626
3509,7894,7274,10000677,3594693
3510,6389,1707,10001609,3595716
3511,1621,2759,9999721,3595952
3512,7649,4232,9999463,3596436
3513,5607,7483,9998875,3599014
3514,3969,3060,9998684,3600304
3515,2427,3972,10000761,3600443
3516,6769,2964,10000779,3600682
3517,7705,4111,9999808,3603148
3518,7586,134,10000510,3603955
3519,3883,724,10001649,3604476
3520,7377,4143,9999991,3604572
3521,3939,7092,10000631,3605748
3522,4275,587,10001289,3606016
3523,830,2765,10001877,3606118
3524,5098,906,10000406,3607397
3525,4115,4468,9998766,3607702
3526,2065,2403,10000441,3607845
3527,2939,5923,9999783,3608141
3528,7363,1161,9997300,3608171
3529,2710,4113,10000597,3608331
3530,2609,2048,10000475,3608833
3531,7991,1489,9998733,3610847
3532,2559,2594,10000461,3611937
3533,1005,1911,10000456,3612076
3534,2881,5562,9999265,3614392
3535,4489,4216,10001705,3617085
3536,1977,7798,10000828,3618269
3537,6225,4940,9998735,3619149
3538,2735,2989,10001777,3622548
3539,2541,2460,9999243,3622584
3540,3988,6074,10001132,3622751
3541,1064,7280,10000763,3622785
3542,7021,5952,10000822,3624034
3543,221,4944,9999950,3624178
3544,531,2654,9998411,3625658
3545,1619,2650,9999377,3625762
3546,3685,3276,9998815,3627013
3547,86,1730,9999911,3629435
3548,3434,1685,9999245,3629915
3549,795,1643,9998129,3631329
3550,7712,5700,10000342,3631719
3551,3183,2687,10001056,3632125
3552,7609,5662,9999799,3633251
3553,4210,1719,10001530,3633736
3554,4410,3972,10000996,3634167
3555,996,6749,10000435,3635758
3556,7587,1453,9997933,3635857
3557,4661,924,10000903,3636908
3558,4700,2753,9999742,3637527
3559,3555,5644,10001322,3638891
3560,2674,1022,10001805,3639394
3561,2244,6398,9998944,3639473
3562,2455,5247,10001753,3639521
3563,3018,7251,10000692,3639752
3564,6751,1844,10000299,3640505
3565,3140,3004,10001426,3642590
3566,853,3854,9999303,3643524
3567,5071,4602,10000639,3644321
3568,765,6926,10000337,3644405
3569,4430,2514,9999491,3645522
3570,1300,2044,10001106,3646215
3571,3417,1581,9999989,3646501
3572,3699,5017,10000889,3648365
3573,2600,2463,9999605,3648814
3574,6835,7808,10000160,3650438
3575,573,4221,10001747,3650600
3576,6612,1815,10000698,3651732
3577,3824,2406,9998644,3652469
3578,4108,6127,10000677,3652827
3579,5914,469,9999078,3653080
3580,2629,2819,9999380,3654176
3581,2315,6137,9999727,3654820
3582,6888,7918,9998996,3655734
3583,1061,5991,9999124,3658367
3584,5778,3166,9999738,3660166
3585,1936,1799,10000479,3660846
3586,1098,2764,9999249,3661113
3587,2735,5445,9999665,3663273
3588,5877,6046,10000582,3668394
3589,2592,3931,9999224,3669386
3590,1276,5975,10000670,3670293
3591,4475,6401,9999898,3670847
3592,1468,3129,9999426,3671732
3593,7468,7439,10000984,3673640
3594,4997,1147,10000174,3674453
3595,5982,1987,10000661,3675493
3596,3450,3046,10000215,3675503
3597,2795,1528,10001073,3675667
3598,4189,2378,10000085,3675932
3599,1777,713,9999791,3678792
3600,3091,1790,9999221,3679331
3601,3646,7727,10001711,3680460
3602,755,6745,9999819,3681700
3603,4552,6410,9999764,3681758
3604,4723,686,9998876,3681918
3605,2640,232,10002193,3681995
3606,4999,5663,9998425,3683032
3607,3352,1448,10000442,3684891
3608,7430,1624,10000802,3685450
3609,4814,5652,9998127,3686893
3610,399,1047,10001288,3686933
3611,1080,6270,9998591,3687302
3612,6996,5181,10000031,3689794
3613,666,5531,9998384,3690347
3614,1745,298,9999177,3690441
3615,2577,5877,10000114,3690925
3616,4443,6389,9999178,3692303
3617,3804,4476,10000758,3696588
3618,3551,4424,9999723,3698811
3619,2989,5897,10000969,3699662
3620,3124,370,10000128,3701512
3621,4699,5315,10001209,3702512
3622,3480,1963,10000875,3702604
3623,1437,7806,9998734,3703509
3624,3310,4655,10000250,3704608
3625,2705,4259,9999353,3704867
3626,6742,8001,9999380,3705230
3627,713,6209,9999877,3706680
3628,1821,2231,10000998,3706716
3629,5796,901,9999933,3707396
3630,4530,318,10000055,3708052
3631,212,198,10002207,3708444
3632,3483,6707,10000685,3709143
3633,3822,4907,10000516,3709238
3634,7355,7786,9998772,3710871
3635,937,934,10000295,3711345
3636,813,4515,10000705,3713761
3637,6071,5850,10000244,3714462
3638,7691,343,10000369,3715424
3639,515,4702,9998709,3715522
3640,724,3740,9999722,3717137
3641,5483,1102,10000348,3718280
3642,7496,2331,9999558,3719289
3643,3956,1721,10001219,3720578
3644,5327,1704,9999209,3722100
3645,812,7438,10000280,3722226
3646,5879,7382,9997429,3723775
3647,7676,5769,10000484,3724335
3648,693,4137,9998991,3725058
3649,3194,2385,10000727,3726416
3650,1701,831,10000216,3726504
3651,7684,4319,10000528,3726901
3652,5020,6225,9999044,3729111
3653,7086,2588,9998039,3729302
3654,6731,1048,10000438,3729386
3655,7467,4986,9999648,3729898
3656,6682,6794,9999482,3731876
3657,3604,7814,10001625,3732285
3658,1991,762,9999299,3733971
3659,4184,6650,9999710,3734248
3660,4060,5234,10001750,3734594
3661,5215,6002,9999394,3737021
3662,7734,877,9998713,3739621
3663,3551,5115,10000467,3740210
3664,2640,6802,10001912,3740529
3665,6420,5479,10002013,3740941
3666,5264,2528,10000534,3741105
3667,2701,770,9999473,3742403
3668,7247,6504,9999867,3744676
3669,1615,7358,10000691,3745909
3670,2477,1415,9999918,3746091
3671,19,1304,9999265,3750168
3672,3639,8004,10001040,3750393
3673,5030,4168,10000394,3752566
3674,4198,6891,10000003,3752831
3675,3991,3755,10000402,3754326
3676,2875,6021,10000116,3754437
3677,7637,380,9999839,3754508
3678,5109,2373,10001495,3754682
3679,6100,6902,9999023,3755448
3680,741,7792,10000413,3755583
3681,6243,1097,9998304,3755633
3682,2265,2744,9999198,3755661
3683,1654,3944,10000068,3755939
3684,4221,1443,9997737,3757164
3685,2972,3045,10000618,3758981
3686,6678,6822,9999175,3759011
3687,7364,3390,10001474,3759309
3688,5894,6610,9999676,3759317
3689,7015,18,10000177,3760470
3690,5029,4750,10000613,3761250
3691,4582,3847,9998728,3761378
3692,224,5876,9998501,3762434
3693,4734,2265,10000399,3763475
3694,987,4640,9998625,3765923
3695,864,1057,10001346,3767954
3696,3741,895,9998830,3767975
3697,7117,7189,9998034,3768587
3698,2251,6250,10000603,3769054
3699,7918,2753,10001245,3769411
3700,6636,6501,10000445,3770342
3701,1770,5184,9998276,3771791
3702,2441,1230,10000568,3772324
3703,3912,7909,9998862,3772404
3704,1257,3243,9999910,3775721
3705,5657,4518,9998941,3776090
3706,2086,194,9999712,3777228
3707,4986,7285,10000535,3777692
3708,5311,3136,10001067,3778308
3709,518,740,10000238,3778435
3710,2419,5140,9999289,3778887
3711,548,3716,9998504,3780024
3712,4835,459,9999269,3780453
3713,4255,2611,9998568,3780614
3714,445,3141,10000059,3781198
3715,7420,6882,9998860,3781588
3716,3608,4663,9999905,3781837
3717,2643,7180,10001597,3782472
3718,1154,4499,9999406,3782570
3719,40,204,10001220,3782994
3720,6865,1184,10001062,3783188
3721,6257,1281,9999043,3784052
3722,2695,510,10000132,3784816
3723,2516,3883,9997919,3786307
3724,1492,2315,10000331,3786664
3725,5341,1664,10002291,3788843
3726,128,572,9999319,3788867
3727,2431,3739,10000197,3791282
3728,1120,2843,9999275,3791346
3729,2341,3181,9999951,3794076
3730,7175,4584,10001745,3794178
3731,5659,1748,9999150,3794697
3732,6698,888,9999401,3795258
3733,876,5067,10000913,3797769
3734,6405,4638,9999976,3797944
3735,4473,7713,10000935,3798774
3736,3103,5041,10002918,3799548
3737,486,4692,10000416,3800891
3738,7071,7462,9997781,3801210
3739,5359,2825,9999819,3801402
3740,5432,4913,9999514,3802081
3741,4480,4749,9999234,3803075
3742,4555,4944,9999524,3804566
3743,237,7542,9998528,3805013
3744,4499,4452,9999280,3808299
3745,7918,8,9998536,3812548
3746,6645,446,10000091,3812841
3747,612,4196,9998883,3813346
3748,5515,948,9999495,3813458
3749,567,846,9998920,3814470
3750,2870,5789,9999396,3814985
3751,6061,4199,9999765,3815481
3752,2003,7368,10002556,3816067
3753,3453,3496,10000709,3816279
3754,2015,3046,10000330,3816826
3755,4989,3830,10000745,3817068
3756,4787,4164,9999754,3817773
3757,3948,7334,9999524,3818526
3758,7157,1217,10000819,3819056
3759,4385,5135,9999995,3821564
3760,7155,7120,10000097,3822321
3761,2355,5219,9997110,3822341
3762,1297,7548,10000511,3822903
3763,5289,592,9999916,3823469
3764,6236,1623,10002158,3823680
3765,1349,7061,10000371,3823822
3766,6548,3477,9999366,3826196
3767,1980,2096,9999892,3829300
3768,5850,1070,10000780,3829818
3769,1618,2735,10001277,3830035
3770,5909,6196,9999304,3830326
3771,980,2588,10000971,3830754
3772,1693,5471,10000743,3834062
3773,1411,4941,10002604,3834166
3774,3050,4590,9999328,3834783
3775,7472,184,9998955,3834943
3776,884,991,10000103,3837065
3777,951,5587,9999659,3837554
3778,7786,7784,10000440,3838024
3779,2953,3713,9998111,3839043
3780,2969,2609,10000067,3839476
3781,65,70,10000438,3841462
3782,1903,1494,9999428,3841681
3783,969,6657,9998218,3842763
3784,1300,6032,10000709,3845310
3785,5431,4857,10000364,3845725
3786,5780,3370,10000546,3846107
3787,1209,7906,10001876,3847381
3788,3815,1351,10001308,3847550
3789,6643,7153,10000569,3847867
3790,994,692,9998528,3848777
3791,6852,3532,9999585,3850596
3792,1393,1098,9999743,3850834
3793,7111,4603,10000674,3851222
3794,6131,4110,10000024,3851280
3795,7969,6048,9998026,3851605
3796,4191,4318,10001015,3851697
3797,1621,2759,9999479,3852926
3798,2134,5092,9999685,3853469
3799,7872,3823,9999768,3854062
3800,6168,2832,9998435,3856941
3801,1075,5544,9999185,3858227
3802,7414,7183,10000401,3860408
3803,206,3691,9998784,3862678
3804,2700,7966,9999369,3863186
3805,4,959,9998604,3863372
3806,5986,6520,10001944,3865300
3807,5965,5108,10000232,3866906
3808,1931,3973,9998546,3866923
3809,2599,5678,9999677,3868914
3810,3693,7517,10001483,3869504
3811,2288,1867,10001135,3869721
3812,6639,4200,10001724,3871861
3813,1970,4325,10001640,3872053
3814,5672,5443,10000554,3872666
3815,3649,591,10001721,3874321
3816,2012,2711,9998820,3874329
3817,6852,6813,10001345,3876795
3818,3910,1623,9999595,3877281
3819,1416,3319,9997766,3879000
3820,3628,6800,9999739,3881220
3821,3783,3208,10000124,3881530
3822,6227,4594,9999721,3882347
3823,6214,6290,9999744,3884238
3824,3719,2630,10000077,3886060
3825,7289,1460,9998619,3886703
3826,391,830,10002155,3887945
3827,4433,3908,9998717,3888246
3828,5603,4220,9999377,3888899
3829,6322,2371,10000456,3890169
3830,681,996,9999339,3895302
3831,6680,3557,9999022,3895935
3832,1688,3134,10000286,3896684
3833,2937,5400,9998883,3898079
3834,7456,3164,9999744,3898774
3835,3160,286,10001733,3899613
3836,5416,4471,9999314,3899695
3837,4340,5650,10000734,3900523
3838,787,7433,9999467,3900669
3839,1299,2171,9999743,3900810
3840,3855,4219,10001784,3902330
3841,6388,5340,10001841,3903571
3842,4904,3763,9999721,3904541
3843,1032,7643,10001197,3905874
3844,6253,7284,9998823,3906661
3845,1623,3070,9998708,3908476
3846,2793,6560,10001401,3908571
3847,786,5556,10000621,3908710
3848,5223,6251,9999607,3908928
3849,4751,7472,9999449,3910697
3850,4013,5610,10001392,3910699
3851,607,7264,9999257,3910979
3852,4629,2224,9998331,3911588
3853,6803,3207,10000604,3911985
3854,3644,6367,9999241,3917437
3855,4614,6071,10001210,3917540
3856,833,5518,9999359,3918389
3857,3343,406,9998237,3918749
3858,553,2942,10000399,3919108
3859,7358,5171,9998996,3920027
3860,3168,3217,10000975,3920484
3861,6359,912,10001253,3921642
3862,4838,2968,9998517,3921733
3863,7866,1608,10000122,3922414
3864,503,1048,9999380,3923892
3865,2066,1853,9999257,3925902
3866,1142,1148,9999775,3926041
3867,343,4497,9998384,3927475
3868,3059,3054,10000715,3927699
3869,2500,7928,10000929,3928327
3870,1895,768,9999120,3929897
3871,2572,6857,9999161,3930145
3872,1578,5730,10000865,3930476
3873,2456,411,9999551,3931336
3874,722,1873,10000270,3931520
3875,3537,922,9998520,3931529
3876,1207,4863,9999422,3932474
3877,2668,2776,9997795,3933636
3878,3870,1428,10000782,3934210
3879,5225,1671,10002795,3936025
3880,1186,4841,9999883,3936833
3881,3129,3919,9999656,3937836
3882,2336,4104,10002034,3937861
3883,2821,2712,9999556,3938576
3884,6988,7531,10001382,3939394
3885,7437,2520,9999947,3940431
3886,3424,4389,10000771,3943559
3887,3888,6478,9999921,3943610
3888,2112,5677,9998780,3943924
3889,6582,5710,10000203,3945590
3890,6163,5451,10001660,3948166
3891,3278,5833,9999001,3948713
3892,1816,6300,10000873,3951001
3893,1739,5298,10001686,3951649
3894,2574,2283,9999375,3952580
3895,5338,936,10000176,3955465
3896,1353,6017,10000261,3955608
3897,7001,7248,9999167,3956665
3898,1368,2299,9999163,3956671
3899,4630,7137,10000863,3958980
3900,7214,197,10000041,3960227
3901,1282,4024,10001283,3961596
3902,4097,4724,9999098,3961624
3903,2981,3982,9999721,3961880
3904,4357,2429,9998500,3962568
3905,1092,4477,9999110,3963661
3906,5271,620,9999672,3964209
3907,7186,4993,10000748,3964465
3908,7545,2952,9999465,3965499
3909,5654,150,10001490,3966075
3910,419,5803,10000894,3966282
3911,4567,6578,9998573,3967987
3912,4314,4937,10000896,3969242
3913,1012,3066,10000311,3970086
3914,3095,526,9999750,3971111
3915,93,506,10002690,3972529
3916,2231,6025,10001045,3973035
3917,4197,685,10000062,3973162
3918,338,1113,9999548,3973573
3919,2992,4604,9999082,3973781
3920,5257,5647,10000492,3974255
3921,30,5434,9999472,3975552
3922,403,4913,9998730,3977497
3923,5340,7026,9999956,3982148
3924,591,4766,9999396,3982937
3925,5807,1525,10000387,3984576
3926,7954,3153,10000847,3986420
3927,1364,992,10000948,3988425
3928,4888,3760,10001165,3988763
3929,5041,6742,10000887,3991656
3930,1907,7640,10000649,3993674
3931,2938,4770,9998842,3995053
3932,3439,4887,10000873,3995133
3933,3099,111,9999337,3995626
3934,5936,4257,10000148,3996604
3935,3282,6411,9999955,3998385
3936,3048,494,9999039,4000190
3937,7437,6157,10001325,4002023
3938,4398,6679,9999731,4002926
3939,5568,5212,9998679,4003695
3940,1818,6656,9999459,4004225
3941,1618,6858,9999924,4005487
3942,1190,3659,9999709,4005881
3943,4311,1032,10000623,4006606
3944,3142,1106,9999732,4012040
3945,6608,2070,9999560,4012083
3946,3834,1106,10001305,4013089
3947,4318,1666,10001002,4017646
3948,539,1859,9999794,4018452
3949,4715,1990,10000111,4019725
3950,6494,1695,9999772,4020258
3951,7413,3539,10001007,4020424
3952,6510,308,10000372,4021139
3953,1087,7459,10000704,4021639
3954,1532,3343,10000771,4023092
3955,248,1895,10000402,4023881
3956,5380,6951,9998624,4024403
3957,1228,5215,9999541,4025251
3958,756,1745,9998654,4026858
3959,6184,3721,9998289,4027055
3960,5466,4367,9998938,4029644
3961,2435,4655,10000966,4029891
3962,2876,4357,10002281,4032163
3963,2542,471,10000383,4032316
3964,2216,2867,10000968,4033033
3965,1949,2105,10000338,4033352
3966,1956,7943,10002277,4033923
3967,2882,7223,10000745,4034152
3968,5313,225,9999435,4034314
3969,372,3309,10002216,4034978
3970,7687,5480,9999366,4035374
3971,6967,838,10001617,4037334
3972,4487,1562,9999894,4037906
3973,3339,4852,10000560,4039365
3974,7561,347,10000635,4039480
3975,7603,1224,9998106,4041731
3976,3257,6777,9999613,4041910
3977,7181,2759,9999601,4044702
3978,7990,70,10000804,4046802
3979,2180,4555,9999907,4047254
3980,7671,5028,10001118,4047318
3981,7569,3355,10000610,4048997
3982,3849,7550,10000093,4049234
3983,239,7675,9999444,4049820
3984,3963,2413,9997909,4050700
3985,4121,1442,9999483,4053297
3986,4601,7123,9999659,4055288
3987,5644,4989,9998819,4055469
3988,1448,1648,10000922,4055954
3989,3541,3594,9999889,4056743
3990,1194,6222,10001905,4058538
3991,5827,5666,9998046,4059033
3992,1355,7183,9999421,4062234
3993,1080,109,9999880,4062254
3994,513,2139,9997230,4062929
3995,371,7129,10000396,4063318
3996,5773,5810,10000105,4064090
3997,3131,2368,10000329,4064160
3998,3914,6268,10000053,4064647
3999,1679,2480,10000877,4065938
4000,5055,2878,9999381,4067874
4001,1759,4884,9999243,4068511
4002,6915,2247,10000482,4071676
4003,7253,81,9999820,4071824
4004,5820,3342,9998938,4072259
4005,209,1112,10000076,4073806
4006,6115,1123,10001226,4075017
4007,4540,3562,9998501,4075180
4008,5888,6581,9999126,4075225
4009,6880,359,10000087,4077140
4010,7891,2887,9999061,4079919
4011,4626,5716,10000787,4080092
4012,7648,1810,9999129,4080523
4013,3633,3173,9998758,4085310
4014,3698,1698,9999345,4085453
4015,6952,7184,9999484,4086525
4016,4362,6832,10001296,4091725
4017,4053,1168,10000289,4091937
4018,7160,5494,10001910,4092074
4019,2185,5285,9998880,4092480
4020,3395,6210,9998994,4093821
4021,7132,5179,9999188,4094219
4022,7225,6422,9999498,4094898
4023,2090,1446,9999991,4097177
4024,5880,1063,10000439,4098970
4025,5423,458,10000838,4101438
4026,6164,419,10000361,4104762
4027,674,7088,9998586,4104775
4028,652,1667,10000949,4104805
4029,2180,7384,9998973,4108658
4030,6978,7499,10000755,4108747
4031,2811,6878,10000804,4108978
4032,3991,3278,10000523,4111363
4033,433,2956,9998765,4112121
4034,7164,2231,10001660,4115501
4035,1614,495,9998815,4115591
4036,6508,5402,10004094,4117144
4037,3918,13,9999393,4118853
4038,6687,7954,9998501,4121258
4039,4547,3858,9999099,4121729
4040,5492,5829,9999758,4122296
4041,7147,838,10002088,4123480
4042,5583,1997,9999049,4123769
4043,1558,3990,10000507,4124027
4044,4633,7734,9999870,4124575
4045,5600,7403,9999181,4125198
4046,4070,4367,10000244,4127022
4047,5058,3865,9999637,4129536
4048,4030,5226,9998592,4130817
4049,6123,7405,9998640,4131480
4050,3550,1616,10001760,4135346
4051,5126,5231,10000245,4137605
4052,4782,2863,10001541,4138550
4053,1978,2761,9999407,4138939
4054,591,6575,10000428,4139000
4055,1290,5374,9998273,4139317
4056,5798,5640,9999655,4139815
4057,6918,8000,9999936,4140670
4058,818,1865,9997972,4142715
4059,2207,5101,9999419,4143870
4060,3065,4104,9999590,4144244
4061,7006,5493,9999732,4144583
4062,2941,4558,10000076,4145950
4063,2798,7536,9999050,4146814
4064,4294,129,10000656,4147390
4065,4177,3122,10001469,4147484
4066,2404,3875,10000086,4147501
4067,586,1343,10001187,4148397
4068,1266,2163,9997457,4149667
4069,6945,1207,10001273,4149978
4070,5124,3843,9999535,4151293
4071,7690,6841,9999541,4152137
4072,1916,4694,10000015,4153525
4073,3474,4841,9999985,4153890
4074,1176,552,10001938,4155537
4075,3938,7307,9999863,4156527
4076,1799,6416,10000245,4157195
4077,1953,259,9999876,4158118
4078,2162,4346,10000914,4158637
4079,494,5617,9998761,4160482
4080,7447,3482,9999821,4160605
4081,3633,3978,10001369,4160685
4082,3367,2548,10000986,4161960
4083,7535,7804,10000187,4162950
4084,7879,6216,9999844,4163090
4085,3125,6634,9999388,4163272
4086,4188,7117,9999571,4163801
4087,4093,6058,9999912,4165984
4088,3329,1622,10000036,4166835
4089,5088,6812,10000876,4167347
4090,4549,7219,9999381,4168853
4091,6126,4461,9998005,4171925
4092,3437,4184,10001627,4172064
4093,2183,2492,10000713,4173600
4094,2934,4267,9999852,4174536
4095,2985,6788,9999539,4174623
4096,97,546,10000386,4174998
4097,552,6471,9999076,4176321
4098,3155,5260,9997881,4177817
4099,3351,5605,9997517,4178138
4100,5097,2850,10000183,4178806
4101,4611,4599,9998109,4179618
4102,4499,5701,10001009,4181200
4103,3703,7535,9999375,4183928
4104,1062,3071,9999189,4184840
4105,6168,1065,9999407,4185526
4106,6365,3338,9997894,4186515
4107,6095,7501,9999431,4189400
4108,7467,986,10000441,4190092
4109,5437,360,10000078,4192090
4110,5617,3216,10000325,4197261
4111,2817,2835,10000901,4199759
4112,7221,1861,9997967,4199789
4113,5628,1506,9999055,4200637
4114,6693,1219,9998734,4201622
4115,4770,5899,9999123,4202654
4116,7227,1770,9999424,4203102
4117,139,1367,9999554,4203221
4118,3635,2679,10000643,4204118
4119,6493,5517,10001075,4204374
4120,2632,3236,10000412,4204829
4121,5744,935,9998945,4206689
4122,3542,4522,10002079,4207847
4123,5908,2615,10000801,4209521
4124,5565,4838,9998292,4209712
4125,3259,6453,10001148,4210581
4126,1826,478,9998448,4210821
4127,6089,7710,9999745,4211176
4128,2340,3974,10000552,4217693
4129,6302,1211,10000658,4217761
4130,5335,7548,9999832,4217889
4131,6737,2834,10001091,4217997
4132,955,610,10001166,4219253
4133,6109,2564,10002251,4220222
4134,2903,26,9998555,4222685
4135,523,7429,9999103,4223477
4136,6652,1621,9999449,4224335
4137,1867,3647,9997855,4228473
4138,7659,4139,10000331,4228882
4139,3900,1114,9998635,4229638
4140,2228,7042,10003371,4229823
4141,4048,6669,10000397,4229867
4142,3363,7796,10001486,4230799
4143,2407,6071,10000007,4230990
4144,3245,2308,9999464,4231264
4145,5897,4383,9998732,4232305
4146,7436,143,10000671,4233006
4147,2657,7908,10000456,4233414
4148,3554,3475,10000086,4233736
4149,1132,3251,10000231,4234899
4150,7481,5584,10000107,4235893
4151,7339,6079,9999736,4236533
4152,4821,6999,9999592,4236869
4153,445,308,9999587,4237850
4154,5004,2637,10000214,4238472
4155,5774,110,10000305,4240159
4156,6253,4330,9998938,4241335
4157,4161,5188,10000174,4241659
4158,2213,5256,10000986,4241714
4159,3164,534,9999805,4243182
4160,2788,1219,9998858,4244358
4161,2043,5334,9999326,4244400
4162,241,2891,10001243,4246256
4163,1679,2395,10000878,4247766
4164,7392,6010,10000712,4247841
4165,4120,5418,9998792,4248052
4166,3133,3612,9999464,4248883
4167,2788,7280,9999538,4250067
4168,585,4794,9999900,4252552
4169,6314,585,9999188,4252614
4170,2288,5661,10000279,4252867
4171,5053,4852,9997784,4253448
4172,7748,3022,10000320,4256299
4173,83,6024,9998158,4258702
4174,7779,6345,10000772,4260244
4175,6119,4559,10000720,4261984
4176,2425,6839,10000180,4263377
4177,3722,608,9998066,4263535
4178,4286,2034,10000508,4263736
4179,4944,4416,9999454,4266566
4180,4287,6563,10000821,4267472
4181,2210,1027,10000535,4267673
4182,7110,4103,9999579,4268780
4183,1133,1033,9998894,4273417
4184,2389,2138,9998371,4273820
4185,6296,6421,10000310,4273869
4186,3306,6568,10001244,4275378
4187,1660,2471,9999422,4277046
4188,336,5313,9999424,4277919
4189,5550,619,9999673,4278055
4190,7113,589,10001096,4279406
4191,2456,1850,10002271,4280641
4192,4399,6553,10000023,4280987
4193,4938,5302,10000009,4282324
4194,2458,1259,10001386,4284546
4195,5827,5570,9999792,4284860
4196,3424,7121,10001716,4285608
4197,2303,2433,9999472,4286173
4198,4890,2582,9999553,4288231
4199,4541,6221,10000168,4290326
4200,5084,935,9999701,4291640
4201,7054,7954,10000085,4291831
4202,763,2576,10001266,4291998
4203,3554,7402,10000969,4293502
4204,4728,3624,10002404,4293566
4205,3928,3908,10001391,4293983
4206,2210,5067,10001129,4295618
4207,3423,2381,9999935,4296012
4208,4386,4861,9999381,4296517
4209,3204,6926,9999473,4297073
4210,1245,3114,10000018,4297685
4211,2835,3045,9998646,4299356
4212,2903,1396,9999345,4299815
4213,7882,6528,10000299,4302539
4214,7636,2399,10003284,4302901
4215,6670,3504,9999256,4303869
4216,5409,3145,9999387,4304355
4217,4435,7988,10000820,4304810
4218,4021,3016,9999502,4305632
4219,1995,6131,10000195,4305914
4220,3603,7737,9999478,4307947
4221,1939,5297,10001853,4309906
4222,328,6045,10001095,4309913
4223,2466,113,9998384,4310022
4224,7655,6970,9999643,4310089
4225,6826,7791,9999869,4310643
4226,3285,2013,9999996,4311183
4227,4960,1010,9999998,4311199
4228,3406,2794,9999775,4314133
4229,7793,891,10000042,4315803
4230,4515,5830,10001830,4317983
4231,6779,6096,10001055,4319030
4232,7058,7125,10000176,4319219
4233,1124,1721,10001953,4319594
4234,1315,6543,9999185,4324536
4235,2879,2238,9999953,4324987
4236,558,6660,9999956,4325656
4237,629,4867,10001269,4326119
4238,4750,4004,10001478,4326435
4239,4002,1728,10001178,4326626
4240,441,6291,10000905,4328487
4241,7557,4978,10001994,4329322
4242,7666,6968,9999042,4329547
4243,625,489,10000378,4331709
4244,6724,4502,9999602,4334168
4245,3898,3920,10000281,4334247
4246,3840,1883,10000846,4335298
4247,6192,7814,10000406,4337316
4248,4598,2845,10000179,4338962
4249,4106,7214,9999969,4341013
4250,6733,5284,9999971,4342446
4251,7362,72,9999375,4344078
4252,99,1860,9999342,4344858
4253,2584,5524,9998478,4345077
4254,1856,4056,9999004,4345495
4255,2514,7539,9997999,4346947
4256,6233,387,9999242,4348946
4257,5491,7101,9999305,4350374
4258,1236,7839,9999066,4350753
4259,5011,2071,10000194,4352998
4260,5106,1646,10001856,4353016
4261,2580,2043,9999522,4353884
4262,6360,7645,9999151,4353910
4263,3907,6309,9998487,4354262
4264,6808,3560,10001327,4355440
4265,2448,546,9999238,4356988
4266,718,7563,10000799,4358736
4267,179,5575,9999368,4360602
4268,1138,3251,9999405,4362326
4269,4674,7911,10000543,4362579
4270,6878,1329,9998375,4362832
4271,5665,1539,10000513,4362895
4272,2418,100,9999459,4365155
4273,7489,4469,9998448,4366201
4274,1528,6088,10000556,4367076
4275,3195,703,9998701,4367793
4276,6763,590,9999724,4370445
4277,2643,7248,9999848,4371962
4278,3022,606,9998569,4372323
4279,472,1130,9999974,4373595
4280,711,6770,9999662,4376005
4281,575,6430,10000849,4377285
4282,3387,4786,10000063,4379601
4283,5586,7373,9999475,4380686
