id,channel_id,counter_edge_id,from_node_id,to_node_id,balance,fee_base,fee_proportional,min_htlc,timelock
603,301,602,145,46,95244000,4121,9,10,84
604,302,605,54,145,89210000,3653,8,10,97
605,302,604,145,54,10788000,1249,6,10,88
606,303,607,46,145,17170000,4588,6,0,53
607,303,606,145,46,82832000,4298,6,0,11
608,304,609,87,145,94420000,2680,3,0,36
609,304,608,145,87,5580000,2562,8,0,33
610,305,611,49,130,35718000,1826,5,0,77
611,305,610,130,49,64280000,2623,9,0,10
612,306,613,197,194,20330000,4644,1,100,42
613,306,612,194,197,79670000,4263,4,0,26
614,307,615,194,1,58927000,1510,2,0,57
615,307,614,1,194,41071000,4569,2,0,80
616,308,617,76,194,23716000,3079,9,10,75
617,308,616,194,76,76283000,2260,2,0,47
618,309,619,198,194,33287000,1634,5,0,12
619,309,618,194,198,66713000,1379,2,1000,68
620,310,621,62,194,25884000,4081,7,0,25
621,310,620,194,62,74115000,3886,9,10,90
622,311,623,199,22,67470000,3956,5,10,74
623,311,622,22,199,32529000,4897,7,0,18
624,312,625,199,60,17565000,2473,7,0,79
625,312,624,60,199,82434000,4163,3,0,99
626,313,627,54,200,93277000,4684,8,0,16
627,313,626,200,54,6722000,1915,2,10,36
628,314,629,139,201,26723000,1245,5,0,86
629,314,628,201,139,73277000,1690,6,0,76
630,315,631,58,202,16537000,1298,2,0,73
631,315,630,202,58,83461000,3533,9,100,53
632,316,633,203,130,97725000,1829,7,0,47
633,316,632,130,203,2274000,4476,2,0,24
634,317,635,191,8,53595000,2506,8,10,60
635,317,634,8,191,46405000,4778,3,10,64
636,318,637,24,150,85586000,3785,5,0,61
637,318,636,150,24,14413000,1270,2,0,48
638,319,639,87,204,92817000,3475,6,0,79
639,319,638,204,87,7181000,3804,3,0,49
640,320,641,54,205,72000000,4924,3,0,22
641,320,640,205,54,27999000,4124,2,0,63
642,321,643,170,130,30818000,4269,2,0,24
643,321,642,130,170,69182000,4228,4,0,39
644,322,645,54,109,60188000,3116,9,0,48
645,322,644,109,54,39812000,4682,8,10,23
646,323,647,206,63,46705000,1765,7,0,74
647,323,646,63,206,53296000,4711,3,1000,48
648,324,649,58,109,54428000,2435,1,0,95
649,324,648,109,58,45570000,1640,8,10,82
650,325,651,87,39,81415000,3102,5,0,31
651,325,650,39,87,18584000,4330,9,0,36
652,326,653,139,39,17286000,4784,7,100,52
653,326,652,39,139,82713000,1200,7,10,61
654,327,655,46,170,35029000,4582,4,0,39
655,327,654,170,46,64970000,4611,6,10,96
656,328,657,160,206,62206000,2915,1,10,48
657,328,656,206,160,37795000,3969,1,0,47
658,329,659,60,207,6056000,2051,6,0,79
659,329,658,207,60,93943000,3171,5,0,39
660,330,661,208,130,18239000,3873,9,0,83
661,330,660,130,208,81760000,2405,8,10,98
662,331,663,139,206,92252000,1050,1,0,48
663,331,662,206,139,7747000,1018,2,0,50
664,332,665,209,109,66832000,4472,7,0,93
665,332,664,109,209,33167000,3326,9,0,43
666,333,667,54,210,46257000,4926,3,0,10
667,333,666,210,54,53743000,2724,1,0,70
668,334,669,58,206,98922000,2232,6,0,67
669,334,668,206,58,1076000,1468,9,0,70
670,335,671,206,77,27786000,2629,1,0,72
671,335,670,77,206,72215000,4824,6,0,31
672,336,673,211,177,75759000,2858,6,1000,68
673,336,672,177,211,24244000,1564,3,0,65
674,337,675,76,212,4975000,3659,6,0,63
675,337,674,212,76,95021000,3442,3,0,18
676,338,677,165,130,20246000,1050,7,0,75
677,338,676,130,165,79754000,4825,6,0,17
678,339,679,207,40,41677000,1333,3,0,47
679,339,678,40,207,58321000,2190,1,0,61
680,340,681,24,139,22370000,4941,3,0,38
681,340,680,139,24,77630000,3598,4,0,99
682,341,683,130,213,69157000,1432,4,0,39
683,341,682,213,130,30844000,3452,8,0,30
684,342,685,214,130,70663000,2825,2,0,20
685,342,684,130,214,29337000,2819,1,0,96
686,343,687,54,214,2616000,4003,3,0,22
687,343,686,214,54,97383000,1145,8,0,90
688,344,689,54,214,33035000,3632,5,10,81
689,344,688,214,54,66964000,2736,3,0,66
690,345,691,54,215,79429000,4305,3,0,79
691,345,690,215,54,20572000,3761,5,0,27
692,346,693,87,119,27470000,3082,7,0,98
693,346,692,119,87,72529000,3022,4,10,95
694,347,695,109,216,33000000,4113,5,100,69
695,347,694,216,109,67001000,2372,2,0,55
696,348,697,95,217,16161000,4446,3,0,86
697,348,696,217,95,83839000,3855,6,1000,28
698,349,699,218,58,65495000,3702,3,100,13
699,349,698,58,218,34505000,4733,2,0,86
700,350,701,219,220,14597000,3778,5,0,11
701,350,700,220,219,85403000,2433,7,10,60
702,351,703,150,221,16525000,1941,7,10,60
703,351,702,221,150,83474000,3270,2,0,17
704,352,705,33,206,9702000,2408,1,0,11
705,352,704,206,33,90297000,3775,3,0,98
706,353,707,101,222,30573000,2490,5,0,86
707,353,706,222,101,69428000,1858,9,100,53
708,354,709,223,177,58582000,1534,1,10,31
709,354,708,177,223,41417000,2010,5,0,27
710,355,711,224,87,66947000,3891,6,0,93
711,355,710,87,224,33053000,1895,3,0,24
712,356,713,46,225,65637000,4912,3,0,88
713,356,712,225,46,34362000,3509,7,0,72
714,357,715,226,10,97271000,2255,2,0,29
715,357,714,10,226,2729000,2035,2,0,90
716,358,717,101,194,64970000,4709,2,10,86
717,358,716,194,101,35028000,3872,8,10,80
718,359,719,219,17,14557000,1799,5,0,75
719,359,718,17,219,85444000,1467,2,1000,84
720,360,721,219,17,95730000,4953,1,0,68
721,360,720,17,219,4269000,4521,1,0,35
722,361,723,24,63,43236000,3525,3,0,67
723,361,722,63,24,56765000,2504,7,0,14
724,362,725,122,58,15736000,2334,9,0,87
725,362,724,58,122,84264000,3084,3,0,86
726,363,727,54,177,39686000,4292,7,0,40
727,363,726,177,54,60316000,3629,3,10,87
728,364,729,54,227,612000,4077,5,0,92
729,364,728,227,54,99389000,2347,8,10,49
730,365,731,228,77,41811000,2215,2,0,30
731,365,730,77,228,58188000,1639,6,0,46
732,366,733,54,229,90094000,1502,4,10,80
733,366,732,229,54,9907000,1552,8,0,80
734,367,735,87,230,5173000,3829,3,0,95
735,367,734,230,87,94826000,2988,4,0,54
736,368,737,76,150,19985000,1818,4,10,62
737,368,736,150,76,80015000,3738,9,0,97
738,369,739,54,231,68273000,2097,7,10,88
739,369,738,231,54,31726000,2745,2,1000,71
740,370,741,87,232,27204000,3379,7,10,49
741,370,740,232,87,72795000,2464,3,0,42
742,371,743,228,233,82596000,2985,2,0,26
743,371,742,233,228,17404000,4606,6,0,67
744,372,745,116,234,11662000,4892,8,0,89
745,372,744,234,116,88338000,4038,5,0,74
746,373,747,226,87,92678000,2754,3,0,74
747,373,746,87,226,7318000,3541,9,0,81
748,374,749,235,4,42151000,4473,3,10,68
749,374,748,4,235,57848000,3352,9,10,16
750,375,751,87,236,65068000,1330,4,0,48
751,375,750,236,87,34932000,2315,7,0,24
752,376,753,54,237,79332000,3235,3,0,81
753,376,752,237,54,20668000,3439,6,0,60
754,377,755,223,177,50973000,2363,5,10,37
755,377,754,177,223,49028000,4890,6,1000,74
756,378,757,223,177,21407000,1868,5,1000,99
757,378,756,177,223,78592000,3999,9,0,74
758,379,759,54,238,42970000,4310,2,0,55
759,379,758,238,54,57029000,2376,2,0,87
760,380,761,54,239,50439000,3620,5,0,23
761,380,760,239,54,49562000,3084,5,0,75
762,381,763,95,6,10976000,1687,7,100,83
763,381,762,6,95,89022000,2276,1,0,21
764,382,765,27,152,41265000,4943,3,0,14
765,382,764,152,27,58734000,2949,4,0,55
766,383,767,54,152,48712000,1546,5,0,91
767,383,766,152,54,51287000,4458,3,0,90
768,384,769,16,58,7043000,3841,3,0,20
769,384,768,58,16,92955000,1498,4,10,15
770,385,771,54,39,87166000,3197,9,0,50
771,385,770,39,54,12833000,2499,1,0,48
772,386,773,46,240,20184000,1928,1,0,86
773,386,772,240,46,79816000,4760,9,0,24
774,387,775,94,58,87953000,2665,7,10,78
775,387,774,58,94,12046000,4304,1,0,11
776,388,777,94,62,53530000,4637,2,0,61
777,388,776,62,94,46469000,3251,3,100,97
778,389,779,54,241,44129000,2355,9,0,21
779,389,778,241,54,55870000,4647,9,0,95
780,390,781,227,108,34984000,4121,3,0,48
781,390,780,108,227,65014000,2747,6,10,79
782,391,783,95,16,41554000,3141,6,0,29
783,391,782,16,95,58447000,1953,3,0,34
784,392,785,94,54,61133000,1838,7,0,43
785,392,784,54,94,38867000,1339,9,0,48
786,393,787,242,243,11908000,2837,3,0,39
787,393,786,243,242,88090000,1710,6,0,21
788,394,789,54,244,7053000,3603,7,10,21
789,394,788,244,54,92950000,2589,9,0,73
790,395,791,106,245,9441000,2007,8,0,41
791,395,790,245,106,90558000,4252,7,0,84
792,396,793,16,63,82572000,2581,7,0,83
793,396,792,63,16,17428000,1540,5,10,76
794,397,795,54,16,21729000,2458,7,10,16
795,397,794,16,54,78271000,4423,9,0,85
796,398,797,19,227,46599000,2025,2,0,50
797,398,796,227,19,53397000,1117,8,0,82
798,399,799,58,107,38739000,3143,3,0,49
799,399,798,107,58,61261000,2901,4,0,74
800,400,801,115,194,84133000,2835,9,0,46
801,400,800,194,115,15867000,3410,4,0,44
802,401,803,54,246,70949000,4134,8,0,92
803,401,802,246,54,29051000,2056,3,0,57
804,402,805,58,247,18734000,3299,7,1000,87
805,402,804,247,58,81265000,3117,2,0,55
806,403,807,160,248,97760000,1201,6,0,40
807,403,806,248,160,2239000,4127,9,0,19
808,404,809,169,54,85358000,3924,2,10,86
809,404,808,54,169,14642000,2252,5,0,21
810,405,811,58,110,19435000,3538,8,10,87
811,405,810,110,58,80566000,1522,4,10,10
812,406,813,249,130,84002000,4512,2,1000,55
813,406,812,130,249,15997000,3280,9,0,64
814,407,815,250,251,51672000,1992,1,10,75
815,407,814,251,250,48328000,4120,1,0,53
816,408,817,251,1,8889000,2663,3,0,73
817,408,816,1,251,91111000,2342,3,0,58
818,409,819,252,251,9027000,3090,7,0,35
819,409,818,251,252,90972000,4126,3,10,63
820,410,821,191,46,47118000,2523,1,0,69
821,410,820,46,191,52881000,2844,7,0,47
822,411,823,249,58,60611000,3794,6,0,51
823,411,822,58,249,39388000,2637,8,0,70
824,412,825,24,253,87687000,2820,1,100,96
825,412,824,253,24,12314000,1512,6,0,17
826,413,827,43,253,29869000,2471,7,100,12
827,413,826,253,43,70131000,3853,3,0,13
828,414,829,100,130,71913000,4824,3,0,14
829,414,828,130,100,28088000,1564,1,0,34
830,415,831,254,2,37806000,3614,6,10,98
831,415,830,2,254,62196000,2295,9,1000,21
832,416,833,54,255,7615000,1995,9,0,49
833,416,832,255,54,92385000,1422,8,0,33
834,417,835,46,256,96681000,1010,7,0,36
835,417,834,256,46,3320000,1228,2,0,20
836,418,837,257,130,97215000,2927,3,10,91
837,418,836,130,257,2785000,1206,4,10,26
838,419,839,258,150,29574000,2085,2,1000,56
839,419,838,150,258,70426000,1519,9,10,86
840,420,841,259,40,53875000,3714,6,0,36
841,420,840,40,259,46124000,3424,8,0,58
842,421,843,46,260,77942000,3452,5,10,94
843,421,842,260,46,22059000,2152,5,0,94
844,422,845,212,261,998000,4489,1,0,28
845,422,844,261,212,99003000,4822,1,0,17
846,423,847,262,54,81798000,1749,6,0,67
847,423,846,54,262,18203000,3266,9,10,32
848,424,849,263,139,25130000,2385,8,10,91
849,424,848,139,263,74870000,2659,5,0,55
850,425,851,252,77,2627000,3619,1,0,63
851,425,850,77,252,97372000,1288,6,10,66
852,426,853,262,130,10652000,2384,6,0,80
853,426,852,130,262,89350000,3777,8,0,61
854,427,855,54,264,57816000,2439,1,10,11
855,427,854,264,54,42184000,4273,1,0,50
856,428,857,54,265,84698000,2562,3,10,64
857,428,856,265,54,15300000,1536,1,0,82
858,429,859,62,192,92470000,4412,5,0,64
859,429,858,192,62,7529000,4645,9,10,15
860,430,861,87,266,54565000,1851,6,0,60
861,430,860,266,87,45434000,1022,5,10,40
862,431,863,150,77,97567000,4877,8,0,82
863,431,862,77,150,2431000,3391,1,0,15
864,432,865,54,192,7740000,3281,8,0,46
865,432,864,192,54,92260000,3560,7,0,24
866,433,867,87,267,97945000,3218,7,0,85
867,433,866,267,87,2054000,4882,8,10,11
868,434,869,268,130,27235000,1268,5,0,48
869,434,868,130,268,72763000,3735,1,0,41
870,435,871,54,252,50566000,3777,8,10,89
871,435,870,252,54,49435000,2146,8,0,48
872,436,873,54,269,62530000,1781,6,10,25
873,436,872,269,54,37470000,2120,9,0,90
874,437,875,115,270,2214000,4754,7,10,78
875,437,874,270,115,97786000,1898,9,0,72
876,438,877,271,87,29061000,3997,2,0,82
877,438,876,87,271,70939000,4635,4,0,49
878,439,879,224,1,36459000,2439,3,0,66
879,439,878,1,224,63543000,2366,1,10,85
880,440,881,46,272,21871000,1811,1,0,33
881,440,880,272,46,78128000,1484,3,0,52
882,441,883,95,227,14532000,2296,6,0,90
883,441,882,227,95,85467000,3541,5,0,54
884,442,885,46,33,79092000,3808,3,1000,76
885,442,884,33,46,20908000,3483,6,0,77
886,443,887,227,6,15862000,1300,3,100,63
887,443,886,6,227,84137000,3973,6,0,61
888,444,889,46,8,69741000,4947,1,0,27
889,444,888,8,46,30258000,3412,6,0,91
890,445,891,54,273,47053000,1180,8,10,29
891,445,890,273,54,52945000,1046,7,10,83
892,446,893,258,109,54669000,2268,1,0,42
893,446,892,109,258,45331000,2765,1,1000,19
894,447,895,58,6,14345000,3189,2,0,12
895,447,894,6,58,85653000,3218,4,0,21
896,448,897,46,274,23624000,3987,2,0,69
897,448,896,274,46,76376000,4745,6,0,44
898,449,899,54,207,26914000,1247,7,0,45
899,449,898,207,54,73086000,1652,4,10,55
900,450,901,275,220,36861000,2536,7,0,79
901,450,900,220,275,63137000,4551,4,0,26
902,451,903,258,276,90589000,4391,8,0,58
903,451,902,276,258,9412000,1998,6,0,80
904,452,905,277,24,91869000,3881,3,0,55
905,452,904,24,277,8131000,3366,4,1000,87
906,453,907,251,278,54602000,3499,1,10,62
907,453,906,278,251,45397000,2681,8,0,76
908,454,909,79,58,72726000,1203,8,0,24
909,454,908,58,79,27273000,1736,2,1000,49
910,455,911,279,130,53342000,1396,2,0,91
911,455,910,130,279,46657000,3392,9,10,25
912,456,913,222,276,33284000,4049,2,1000,89
913,456,912,276,222,66714000,3851,1,0,40
914,457,915,157,63,4578000,3848,3,0,31
915,457,914,63,157,95423000,4038,4,0,12
916,458,917,24,280,31073000,3232,8,1000,84
917,458,916,280,24,68928000,4928,5,0,30
918,459,919,281,77,54118000,1938,6,0,73
919,459,918,77,281,45881000,1262,8,0,80
920,460,921,150,192,7908000,1985,5,0,73
921,460,920,192,150,92092000,2002,8,0,54
922,461,923,94,276,60958000,4342,7,10,56
923,461,922,276,94,39039000,1653,8,10,88
924,462,925,204,10,73965000,2247,9,0,17
925,462,924,10,204,26034000,3860,2,10,22
926,463,927,46,276,23236000,3929,2,0,58
927,463,926,276,46,76764000,3596,8,0,20
928,464,929,46,282,685000,3394,6,0,76
929,464,928,282,46,99314000,1837,4,0,22
930,465,931,250,282,94960000,4052,9,0,74
931,465,930,282,250,5041000,3271,5,10,57
932,466,933,282,40,6187000,2355,3,0,69
933,466,932,40,282,93812000,3708,6,0,57
934,467,935,87,275,76195000,1971,8,0,21
935,467,934,275,87,23804000,3398,4,10,56
936,468,937,10,283,65811000,2952,8,0,88
937,468,936,283,10,34188000,1421,5,10,19
938,469,939,276,70,32810000,4138,1,0,97
939,469,938,70,276,67188000,3401,9,0,67
940,470,941,54,284,42328000,2647,2,10,15
941,470,940,284,54,57672000,4428,6,0,62
942,471,943,276,252,74666000,1173,1,0,88
943,471,942,252,276,25333000,1977,9,10,62
944,472,945,58,285,18433000,4209,5,0,90
945,472,944,285,58,81566000,1019,1,10,45
946,473,947,286,58,66954000,2697,5,1000,12
947,473,946,58,286,33046000,2170,2,0,96
948,474,949,276,287,75570000,4099,7,0,69
949,474,948,287,276,24430000,2301,9,0,13
950,475,951,54,288,92686000,4304,2,0,81
951,475,950,288,54,7314000,4804,9,0,65
952,476,953,54,289,10366000,2387,7,100,61
953,476,952,289,54,89634000,3861,4,0,11
954,477,955,258,263,15116000,4781,7,100,48
955,477,954,263,258,84881000,1824,7,0,65
956,478,957,250,290,81910000,4242,3,0,57
957,478,956,290,250,18090000,4721,9,0,84
958,479,959,46,290,30535000,4455,6,0,60
959,479,958,290,46,69464000,3259,3,0,31
960,480,961,33,291,21487000,2553,7,0,99
961,480,960,291,33,78514000,4794,8,0,21
962,481,963,54,292,51310000,4810,6,0,68
963,481,962,292,54,48688000,2905,1,0,79
964,482,965,46,293,81083000,4761,4,0,18
965,482,964,293,46,18917000,3391,8,0,61
966,483,967,227,40,63631000,2079,2,0,71
967,483,966,40,227,36369000,1504,1,1000,66
968,484,969,263,294,87267000,1323,5,1000,98
969,484,968,294,263,12730000,2072,2,0,52
970,485,971,26,295,64292000,3856,6,0,46
971,485,970,295,26,35709000,2880,7,10,25
972,486,973,150,227,91266000,4591,6,10,52
973,486,972,227,150,8732000,1118,4,0,56
974,487,975,296,177,91530000,2980,3,0,94
975,487,974,177,296,8469000,2719,3,0,87
976,488,977,95,177,54516000,1520,6,0,42
977,488,976,177,95,45483000,1180,5,1000,70
978,489,979,297,298,27548000,1272,2,10,22
979,489,978,298,297,72450000,3252,3,100,32
980,490,981,298,5,6285000,1660,9,0,73
981,490,980,5,298,93714000,3761,8,0,50
982,491,983,299,298,94226000,1638,2,1000,27
983,491,982,298,299,5771000,3005,7,0,69
984,492,985,298,8,10494000,3728,7,1000,83
985,492,984,8,298,89507000,1214,1,0,61
986,493,987,95,298,88219000,1268,6,10,25
987,493,986,298,95,11779000,4259,9,10,62
988,494,989,192,300,45840000,4063,8,0,38
989,494,988,300,192,54160000,3550,9,0,96
990,495,991,54,301,91063000,1725,2,0,52
991,495,990,301,54,8935000,2242,6,1000,98
992,496,993,263,119,34002000,3941,5,10,79
993,496,992,119,263,65999000,4977,1,0,38
994,497,995,283,130,7400000,3111,8,10,23
995,497,994,130,283,92600000,2925,1,0,11
996,498,997,87,288,24059000,3021,9,0,76
997,498,996,288,87,75940000,2287,9,0,50
998,499,999,54,302,87974000,3973,9,0,56
999,499,998,302,54,12025000,4021,8,0,63
1000,500,1001,16,303,78659000,2526,1,0,18
1001,500,1000,303,16,21340000,2085,6,0,90
1002,501,1003,296,303,87577000,1839,2,10,54
1003,501,1002,303,296,12422000,2768,4,0,12
1004,502,1005,87,288,96745000,2476,3,0,99
1005,502,1004,288,87,3254000,3053,7,0,80
1006,503,1007,54,212,40932000,3286,3,10,73
1007,503,1006,212,54,59067000,2533,2,0,35
1008,504,1009,54,304,64446000,3986,7,0,28
1009,504,1008,304,54,35553000,3285,6,10,68
1010,505,1011,305,306,66847000,3004,3,10,82
1011,505,1010,306,305,33153000,3072,4,0,20
1012,506,1013,46,307,42987000,3346,9,0,32
1013,506,1012,307,46,57010000,4830,7,0,61
1014,507,1015,104,282,55743000,4539,3,0,22
1015,507,1014,282,104,44256000,1421,6,0,31
1016,508,1017,308,282,64642000,2083,7,1000,46
1017,508,1016,282,308,35360000,2368,2,0,15
1018,509,1019,87,304,12903000,4591,4,10,96
1019,509,1018,304,87,87096000,3336,7,10,72
1020,510,1021,309,282,55065000,4919,8,0,58
1021,510,1020,282,309,44935000,3737,5,10,65
1022,511,1023,54,296,93476000,1523,4,100,90
1023,511,1022,296,54,6524000,2001,1,10,64
1024,512,1025,310,282,93272000,4792,2,100,97
1025,512,1024,282,310,6726000,1154,3,0,73
1026,513,1027,311,282,67120000,4813,3,0,93
1027,513,1026,282,311,32878000,2900,2,0,11
1028,514,1029,312,282,49198000,2385,6,0,62
1029,514,1028,282,312,50803000,4320,2,0,52
1030,515,1031,282,1,94733000,4679,3,0,73
1031,515,1030,1,282,5268000,3242,9,0,81
1032,516,1033,313,282,59065000,1518,2,0,75
1033,516,1032,282,313,40935000,1580,5,0,33
1034,517,1035,282,77,59015000,3026,2,1000,43
1035,517,1034,77,282,40984000,3016,1,0,34
1036,518,1037,314,282,62199000,4377,2,0,48
1037,518,1036,282,314,37802000,1141,5,0,87
1038,519,1039,118,282,72473000,4528,4,0,52
1039,519,1038,282,118,27525000,4387,5,0,84
1040,520,1041,315,282,23366000,1655,9,1000,88
1041,520,1040,282,315,76634000,3195,2,0,86
1042,521,1043,282,316,61964000,2114,1,0,28
1043,521,1042,316,282,38036000,4933,4,0,51
1044,522,1045,50,282,65221000,1492,1,10,23
1045,522,1044,282,50,34776000,3623,9,0,39
1046,523,1047,220,282,10809000,4568,1,0,54
1047,523,1046,282,220,89190000,4942,5,0,80
1048,524,1049,95,282,18643000,4633,1,100,57
1049,524,1048,282,95,81357000,3098,9,0,10
1050,525,1051,317,282,93731000,1738,1,10,10
1051,525,1050,282,317,6271000,2985,3,0,37
1052,526,1053,276,192,83325000,1902,1,0,17
1053,526,1052,192,276,16673000,1044,4,10,54
1054,527,1055,228,233,40279000,2728,3,0,99
1055,527,1054,233,228,59721000,1264,3,0,20
1056,528,1057,163,282,32486000,4507,6,0,82
1057,528,1056,282,163,67514000,3719,9,10,56
1058,529,1059,54,304,97960000,2670,2,0,12
1059,529,1058,304,54,2041000,4269,8,0,57
1060,530,1061,318,54,72365000,3401,8,0,70
1061,530,1060,54,318,27637000,2301,3,0,53
1062,531,1063,77,319,19525000,4905,3,10,18
1063,531,1062,319,77,80474000,4801,8,0,65
1064,532,1065,87,320,85913000,3123,7,0,74
1065,532,1064,320,87,14086000,1160,4,0,71
1066,533,1067,321,109,50208000,2274,5,0,81
1067,533,1066,109,321,49792000,2019,8,0,59
1068,534,1069,263,107,55625000,1436,7,0,18
1069,534,1068,107,263,44376000,3601,5,0,63
1070,535,1071,304,60,65207000,3805,8,0,96
1071,535,1070,60,304,34793000,3355,9,0,88
1072,536,1073,322,139,68477000,4087,2,0,44
1073,536,1072,139,322,31522000,4889,7,10,80
1074,537,1075,46,322,61347000,1083,8,10,70
1075,537,1074,322,46,38652000,1133,8,0,53
1076,538,1077,87,295,85974000,1398,7,0,78
1077,538,1076,295,87,14025000,2651,5,0,33
1078,539,1079,95,276,25177000,1944,6,0,49
1079,539,1078,276,95,74823000,1816,1,0,83
1080,540,1081,70,323,32636000,1095,1,10,30
1081,540,1080,323,70,67363000,3834,1,10,31
1082,541,1083,324,323,17858000,3426,1,0,91
1083,541,1082,323,324,82141000,3214,1,0,56
1084,542,1085,263,323,39360000,3793,3,0,49
1085,542,1084,323,263,60641000,4796,4,0,64
1086,543,1087,323,282,58441000,4250,8,100,41
1087,543,1086,282,323,41560000,4285,1,0,73
1088,544,1089,50,219,36813000,4819,8,10,29
1089,544,1088,219,50,63186000,4347,8,10,17
1090,545,1091,150,323,84884000,2557,4,10,65
1091,545,1090,323,150,15116000,3096,2,0,85
1092,546,1093,33,323,15427000,1719,3,0,58
1093,546,1092,323,33,84572000,2000,2,10,48
1094,547,1095,58,323,27598000,4814,6,0,17
1095,547,1094,323,58,72402000,2949,6,0,91
1096,548,1097,24,323,68932000,2435,2,0,94
1097,548,1096,323,24,31066000,1959,4,10,87
1098,549,1099,276,40,75889000,4305,5,0,42
1099,549,1098,40,276,24111000,4052,1,10,35
1100,550,1101,276,219,3556000,3578,2,0,17
1101,550,1100,219,276,96443000,4529,6,0,97
1102,551,1103,220,63,37226000,4012,3,0,55
1103,551,1102,63,220,62774000,2846,8,0,67
1104,552,1105,54,325,60756000,1027,9,0,92
1105,552,1104,325,54,39245000,4927,7,0,40
1106,553,1107,250,276,6523000,4001,7,0,36
1107,553,1106,276,250,93476000,3065,3,0,53
1108,554,1109,189,326,57037000,3238,5,100,41
1109,554,1108,326,189,42962000,2857,1,10,69
1110,555,1111,179,326,71663000,3945,9,0,76
1111,555,1110,326,179,28336000,2526,6,0,46
1112,556,1113,63,326,41959000,4698,6,10,27
1113,556,1112,326,63,58040000,4945,1,0,92
1114,557,1115,326,287,19232000,1333,9,0,12
1115,557,1114,287,326,80768000,1009,7,0,21
1116,558,1117,276,109,43334000,1548,6,0,57
1117,558,1116,109,276,56665000,1272,4,1000,54
1118,559,1119,33,326,38799000,3965,2,10,33
1119,559,1118,326,33,61200000,4551,7,0,14
1120,560,1121,150,326,98858000,4381,2,0,46
1121,560,1120,326,150,1141000,3648,3,0,15
1122,561,1123,327,60,72728000,3457,2,0,57
1123,561,1122,60,327,27272000,4881,8,0,38
